listing_name,city,locality,property_type,bhk,carpet_area_sqft,price_inr,price_per_sqft_calc,baths,has_balcony
"Shahabad Muhammadpur Village, Shahabad Mohammadpur,New Delhi",Delhi NCR,Shahabad Mohammadpur,Independent House,3.0,685,6000000.0,8759.12408759124,2,1
Mangla Apartments,Delhi NCR,Dallupura,Apartment,2.0,800,9000000.0,11250.0,5,0
"Sector 8D, Sector 8 Rohini,New Delhi",Delhi NCR,Sector 8 Rohini,Apartment,3.0,1200,15500000.0,12916.666666666666,3,0
"Sector 7 Rohini, New Delhi",Delhi NCR,Sector 7 Rohini,Independent House,2.0,1300,27500000.0,21153.846153846152,3,0
"Block C, Defence Colony,New Delhi",Delhi NCR,Defence Colony,Independent House,9.0,5000,140000000.0,28000.0,5,1
"Vivekanand Puri, Sarai Rohilla,New Delhi",Delhi NCR,Sarai Rohilla,Apartment,2.0,500,5000000.0,10000.0,2,1
"Rohini Extension, New Delhi",Delhi NCR,Rohini Extension,Apartment,3.0,1100,14200000.0,12909.09090909091,3,0
"Gyan Sudha,Sector 3 Rohini, New Delhi",Delhi NCR,Sector 3 Rohini,Apartment,2.0,772,12500000.0,16191.709844559586,2,0
"New Mig Flats,Kondli, New Delhi",Delhi NCR,Kondli,Apartment,2.0,670,9500000.0,14179.10447761194,2,0
"Amandeep apartment ,Jai Vihar, Baprola,New Delhi",Delhi NCR,Baprola,Apartment,1.0,450,1500000.0,3333.3333333333335,2,0
"Baba Colony, Burari,New Delhi",Delhi NCR,Burari,Villa,2.0,500,4400000.0,8800.0,2,1
"shri krishna apartment,Sector 16J, Sector 16 Rohini,New Delhi",Delhi NCR,Sector 16 Rohini,Apartment,1.0,325,4000000.0,12307.692307692309,1,0
"Block E, Rajouri Garden,New Delhi",Delhi NCR,Rajouri Garden,Independent House,10.0,4000,42500000.0,10625.0,3,1
DDA MIG Flat,Delhi NCR,Sector 7 Rohini,Apartment,2.0,1000,10000000.0,10000.0,3,0
"Block G, Sri Niwaspuri,New Delhi",Delhi NCR,Sri Niwaspuri,Apartment,2.0,720,6000000.0,8333.333333333334,2,0
"Jai vihar ,Nirmal Vihar, Baprola,New Delhi",Delhi NCR,Baprola,Villa,2.0,720,2600000.0,3611.1111111111113,2,1
"Model Town, New Delhi",Delhi NCR,Model Town,Apartment,3.0,1250,8500000.0,6800.0,3,0
"Block E, Krishna Nagar,New Delhi",Delhi NCR,Krishna Nagar,Villa,3.0,1250,11500000.0,9200.0,3,0
"Shiv shakti apartment ,Vaishali Colony, Dashrath Puri,New Delhi",Delhi NCR,Dashrath Puri,Apartment,2.0,675,4000000.0,5925.925925925926,2,0
"RWA Malviya Nagar,Block G 6, Malviya Nagar,New Delhi",Delhi NCR,Malviya Nagar,Apartment,5.0,450,2300000.0,5111.111111111111,2,0
"South Pearl 1,Dera Village, Dera Mandi,New Delhi",Delhi NCR,Dera Mandi,Apartment,2.0,810,3300000.0,4074.074074074074,3,1
"Sewak Park, New Delhi",Delhi NCR,Sewak Park,Villa,5.0,550,5000000.0,9090.90909090909,2,0
"Sewak Park, New Delhi",Delhi NCR,Sewak Park,Villa,5.0,445,5000000.0,11235.955056179775,2,0
"Wazirabad, New Delhi",Delhi NCR,Wazirabad,Apartment,3.0,1250,5500000.0,4400.0,3,1
"Wazirabad, New Delhi",Delhi NCR,Wazirabad,Apartment,3.0,1250,5500000.0,4400.0,3,0
"F4 46 47 2nd floor,Sector 16E, Sector 16 Rohini,New Delhi",Delhi NCR,Sector 16 Rohini,Villa,2.0,560,5100000.0,9107.142857142857,2,0
"Mukherjee Nagar, New Delhi",Delhi NCR,Mukherjee Nagar,Independent House,10.0,2880,122500000.0,42534.72222222222,4,1
"Budh Vihar Phase I, Budh Vihar,New Delhi",Delhi NCR,Budh Vihar,Independent House,4.0,1620,16000000.0,9876.543209876543,3,1
"Burari Garhi, Burari,New Delhi",Delhi NCR,Burari,Independent House,2.0,356,4500000.0,12640.449438202248,1,1
"Sector 8E, Sector 8 Rohini,New Delhi",Delhi NCR,Sector 8 Rohini,Independent House,1.0,280,10000000.0,35714.28571428572,1,0
"Gokalpur, New Delhi",Delhi NCR,Gokalpur,Independent House,3.0,450,6500000.0,14444.444444444445,2,1
"Sector 24 Rohini, New Delhi",Delhi NCR,Sector 24 Rohini,Independent House,3.0,1017,12000000.0,11799.410029498526,3,0
Shyam Apartment,Delhi NCR,Mehrauli,Apartment,2.0,750,1800000.0,2400.0,2,1
"Nangloi Extension, Nangloi,New Delhi",Delhi NCR,Nangloi,Independent House,2.0,450,4000000.0,8888.888888888889,2,1
DDA Flats,Delhi NCR,Jasola,Apartment,1.0,210,1035000.0,4928.571428571428,1,1
"Block 22, Tilak Nagar,New Delhi",Delhi NCR,Tilak Nagar,Apartment,1.0,460,3500000.0,7608.695652173913,2,0
"New Seelampur, Shahdara,New Delhi",Delhi NCR,Shahdara,Independent House,2.0,360,6000000.0,16666.666666666668,1,0
"Sewak Park, New Delhi",Delhi NCR,Sewak Park,Independent House,1.0,450,3950000.0,8777.777777777777,2,0
"Phase 2, Model Town,New Delhi",Delhi NCR,Model Town,Independent House,4.0,1600,3500000.0,2187.5,3,1
"Taj Apartaments ,Krishna Nagar, Safdarjung Enclave,New Delhi",Delhi NCR,Safdarjung Enclave,Apartment,3.0,1500,40000000.0,26666.666666666668,3,0
CGHS Pink,Delhi NCR,Sector 13 Rohini,Apartment,2.0,1100,14000000.0,12727.272727272728,3,1
"khada col,Khadda Colony, Jaitpur,New Delhi",Delhi NCR,Jaitpur,Apartment,2.0,450,1400000.0,3111.1111111111113,2,0
DDA Flats,Delhi NCR,Mayur Vihar Phase 3,Apartment,1.0,344,2400000.0,6976.7441860465115,1,1
Taj Apartment,Delhi NCR,Gazipur,Apartment,3.0,1350,15000000.0,11111.111111111111,3,1
DDA Flats,Delhi NCR,Mayur Vihar II,Apartment,3.0,1150,12500000.0,10869.565217391304,3,0
"Monglapuri DDA FLAT  Pocket 13,Mangalpuri I, Palam,New Delhi",Delhi NCR,Palam,Apartment,1.0,550,5000000.0,9090.90909090909,2,1
"Panchsheel vihar homes,Sheikh Sarai Village, Khirki Extension,New Delhi",Delhi NCR,Khirki Extension,Apartment,2.0,600,3200000.0,5333.333333333333,2,0
"Mahavir Enclave Part 1, Mahavir Enclave,New Delhi",Delhi NCR,Mahavir Enclave,Independent House,2.0,1200,6500000.0,5416.666666666667,3,0
"Keshav Puram,Keshav Puram, Tri Nagar,New Delhi",Delhi NCR,Tri Nagar,Independent House,5.0,1500,11500000.0,7666.666666666667,3,1
"Dakshini Pitampura, Pitampura,New Delhi",Delhi NCR,Pitampura,Apartment,3.0,1400,8800000.0,6285.714285714285,3,0
"Main Sagarpur, Sagar Pur,New Delhi",Delhi NCR,Sagar Pur,Independent House,10.0,900,15000000.0,16666.666666666668,3,0
"Bhagwati Garden, Dwarka Mor,New Delhi",Delhi NCR,Dwarka Mor,Independent House,2.0,550,2400000.0,4363.636363636364,2,0
"Milap Apartment,RBI colony, Paschim Vihar,New Delhi",Delhi NCR,Paschim Vihar,Apartment,1.0,405,7000000.0,17283.95061728395,2,1
"Nangli Sakrawati, New Delhi",Delhi NCR,Nangli Sakrawati,Independent House,1.0,260,450000.0,1730.7692307692307,1,0
"Kotla Mubarakpur, South Extension I,New Delhi",Delhi NCR,South Extension I,Independent House,4.0,1400,15000000.0,10714.285714285714,3,0
"Radhey Puri Extension, Krishna Nagar,New Delhi",Delhi NCR,Krishna Nagar,Independent House,4.0,450,8800000.0,19555.555555555555,2,1
"Alipur Village, New Delhi",Delhi NCR,Alipur Village,Independent House,2.0,450,1800000.0,4000.0,2,1
M2K Victoria Gardens,Delhi NCR,Ashok Vihar,Apartment,4.0,2485,32500000.0,13078.470824949698,4,1
"Gharoli Dairy Farm, Mayur Vihar Phase 3,New Delhi",Delhi NCR,Mayur Vihar Phase 3,Independent House,1.0,970,3500000.0,3608.2474226804125,3,0
"DDA Flat sec3 pkt 16 Dwarka,Sector 3 Dwarka, New Delhi",Delhi NCR,Sector 3 Dwarka,Apartment,2.0,800,6500000.0,8125.0,3,0
"Yamuna Vihar, Shahdara,New Delhi",Delhi NCR,Shahdara,Independent House,7.0,3300,21000000.0,6363.636363636364,1,1
Kailash Apartment,Delhi NCR,Pitampura,Apartment,2.0,1176,30000000.0,25510.20408163265,3,1
"West Patel Nagar, Patel Nagar,New Delhi",Delhi NCR,Patel Nagar,Apartment,2.0,893,10000000.0,11198.208286674133,3,0
DDA Flats Mayur Vihar Phase 1,Delhi NCR,Mayur Vihar Phase 1,Apartment,3.0,1000,15000000.0,15000.0,3,0
"Sant Nagar, New Delhi",Delhi NCR,Sant Nagar,Independent House,4.0,1640,7000000.0,4268.292682926829,3,1
"Sonia Vihar Extension, Sonia Vihar,New Delhi",Delhi NCR,Sonia Vihar,Independent House,2.0,600,1700000.0,2833.3333333333335,2,0
DDA Flats,Delhi NCR,Jasola,Apartment,1.0,210,1035000.0,4928.571428571428,1,1
DDA Flats,Delhi NCR,Jasola,Apartment,2.0,420,2100000.0,5000.0,2,0
"Om Vihar, Hastsal,New Delhi",Delhi NCR,Hastsal,Independent House,3.0,1350,6350000.0,4703.7037037037035,3,0
"Tughlakabad Extension, Tughlakabad,New Delhi",Delhi NCR,Tughlakabad,Independent House,2.0,650,4000000.0,6153.846153846154,2,1
"Om Vihar, Uttam Nagar,New Delhi",Delhi NCR,Uttam Nagar,Independent House,3.0,1100,8000000.0,7272.727272727273,3,0
"Burari Garhi, Burari,New Delhi",Delhi NCR,Burari,Independent House,4.0,1530,6000000.0,3921.5686274509803,3,1
"Rishi Villa,Sector D, Vasant Kunj,New Delhi",Delhi NCR,Vasant Kunj,Apartment,6.0,2500,15000000.0,6000.0,4,1
"Uttam nagar west, Uttam Nagar,New Delhi",Delhi NCR,Uttam Nagar,Independent House,4.0,250,3600000.0,14400.0,1,1
"RWA Majl,Adarsh Nagar Extension, Adarsh Nagar,New Delhi",Delhi NCR,Adarsh Nagar,Apartment,3.0,1100,13500000.0,12272.727272727272,3,0
"Om Sai Ram Bhava,Sarvodaya Enclave, New Delhi",Delhi NCR,Sarvodaya Enclave,Apartment,2.0,700,4500000.0,6428.571428571428,2,1
"Bhagwati Garden, Dwarka Mor,New Delhi",Delhi NCR,Dwarka Mor,Independent House,3.0,534,5000000.0,9363.295880149813,2,1
"Jain tower baba colony burari,Burari Garhi, Burari,New Delhi",Delhi NCR,Burari,Apartment,1.0,500,1000000.0,2000.0,2,0
DDA Flat,Delhi NCR,Tri Nagar,Apartment,3.0,1080,11500000.0,10648.148148148148,3,1
"Palam Village, Palam,New Delhi",Delhi NCR,Palam,Independent House,3.0,2000,30000000.0,15000.0,2,1
"Tughlakabad Extension, Tughlakabad,New Delhi",Delhi NCR,Tughlakabad,Apartment,2.0,550,1950000.0,3545.4545454545455,2,0
Ekta Apartments,Delhi NCR,Paschim Vihar,Apartment,3.0,1650,14000000.0,8484.848484848484,3,1
"Panchseel,Panchsheel Park South, Panchsheel Park,New Delhi",Delhi NCR,Panchsheel Park,Apartment,4.0,2800,72500000.0,25892.85714285714,4,1
"Apartmen,Hari Enclave, Hari Nagar,New Delhi",Delhi NCR,Hari Nagar,Apartment,2.0,774,7000000.0,9043.92764857881,2,1
CGHS Group Saraswati Apartment,Delhi NCR,Patparganj,Apartment,2.0,950,15600000.0,16421.052631578947,3,1
DDA MIG Flats,Delhi NCR,Vivek Vihar,Apartment,3.0,1160,8000000.0,6896.551724137931,3,1
"Duggal Colony, Khanpur,New Delhi",Delhi NCR,Khanpur,Independent House,4.0,1400,5500000.0,3928.5714285714284,3,0
"Model Town, New Delhi",Delhi NCR,Model Town,Independent House,3.0,800,12500000.0,15625.0,3,1
"Jaitpur ,Khadda Colony, Jaitpur,New Delhi",Delhi NCR,Jaitpur,Apartment,2.0,445,1400000.0,3146.067415730337,2,1
"Keshav Puram, Tri Nagar,New Delhi",Delhi NCR,Tri Nagar,Apartment,2.0,1000,10500000.0,10500.0,3,0
"Tagore Park, Mukherjee Nagar,New Delhi",Delhi NCR,Mukherjee Nagar,Independent House,5.0,2500,150000000.0,60000.0,4,1
"Bole nath property ,Uttam nagar west, Uttam Nagar,New Delhi",Delhi NCR,Uttam Nagar,Independent House,3.0,800,7500000.0,9375.0,3,0
Maya Enclave,Delhi NCR,Hari Nagar,Apartment,3.0,1500,20000000.0,13333.333333333334,3,0
"Block B 3, Jahangirpuri,New Delhi",Delhi NCR,Jahangirpuri,Apartment,2.0,700,3700000.0,5285.714285714285,2,1
CGHS Gayatri Apartments,Delhi NCR,Sector 9 Rohini,Apartment,3.0,2000,13500000.0,6750.0,6,1
"Bhagwati Garden Extension, Dwarka Mor,New Delhi",Delhi NCR,Dwarka Mor,Independent House,5.0,2250,9800000.0,4355.555555555556,4,1
"Vigyapan Lok Apartments,Part 1, Mayur Vihar,New Delhi",Delhi NCR,Mayur Vihar,Apartment,3.0,1650,27000000.0,16363.636363636364,3,1
"Devli, Sangam Vihar,New Delhi",Delhi NCR,Sangam Vihar,Independent House,3.0,810,6000000.0,7407.407407407408,3,1
"Sector 38 Rohini, New Delhi",Delhi NCR,Sector 38 Rohini,Apartment,3.0,1782,3500000.0,1964.0852974186307,3,1
Golf View Apartments,Delhi NCR,Sector 23B Dwarka,Apartment,1.0,365,3200000.0,8767.123287671233,1,0
"Devli, Sangam Vihar,New Delhi",Delhi NCR,Sangam Vihar,Independent House,2.0,360,3500000.0,9722.222222222223,1,0
"Shiva Enclave, Pitampura,New Delhi",Delhi NCR,Pitampura,Apartment,2.0,1000,9000000.0,9000.0,3,1
"Maurya Enclave,Shiva Enclave, Pitampura,New Delhi",Delhi NCR,Pitampura,Apartment,2.0,810,9500000.0,11728.395061728395,3,1
DDA LIG FLATS,Delhi NCR,Sector 25 Rohini,Apartment,1.0,645,5000000.0,7751.937984496124,2,1
"Vishnu Garden, New Delhi",Delhi NCR,Vishnu Garden,Independent House,5.0,1400,15000000.0,10714.285714285714,3,1
"Sant Nagar, New Delhi",Delhi NCR,Sant Nagar,Independent House,3.0,3000,11000000.0,3666.6666666666665,6,1
"Ghonda Patti, Shahdara,New Delhi",Delhi NCR,Shahdara,Independent House,2.0,900,20000000.0,22222.222222222223,3,1
"Ghonda Patti, Shahdara,New Delhi",Delhi NCR,Shahdara,Independent House,2.0,616,7000000.0,11363.636363636364,2,0
Ganesh Nagar,Delhi NCR,Pandav Nagar,Apartment,1.0,405,2100000.0,5185.185185185185,2,0
"Om Vihar, Hastsal,New Delhi",Delhi NCR,Hastsal,Independent House,5.0,900,9000000.0,10000.0,3,0
"Rajan Enclave, Hastsal,New Delhi",Delhi NCR,Hastsal,Independent House,4.0,606,5500000.0,9075.907590759076,2,0
"Nirankari Park, Jharoda Majra Burari,New Delhi",Delhi NCR,Jharoda Majra Burari,Independent House,2.0,320,1400000.0,4375.0,1,0
"Hudson Lane, GTB Nagar,New Delhi",Delhi NCR,GTB Nagar,Independent House,3.0,1440,75000000.0,52083.333333333336,3,1
"Hari Enclave, Hari Nagar,New Delhi",Delhi NCR,Hari Nagar,Independent House,2.0,1000,5700000.0,5700.0,3,0
"Nirmalra,Sector D, Vasant Kunj,New Delhi",Delhi NCR,Vasant Kunj,Apartment,1.0,500,1900000.0,3800.0,2,0
"Bhagwati Garden, Dwarka Mor,New Delhi",Delhi NCR,Dwarka Mor,Independent House,2.0,540,2221000.0,4112.962962962963,2,1
"Isbt Anand Vihar, Anand Vihar,New Delhi",Delhi NCR,Anand Vihar,Apartment,3.0,1000,7950000.0,7950.0,3,1
"Karan Vihar, Kirari Suleman Nagar,New Delhi",Delhi NCR,Kirari Suleman Nagar,Independent House,5.0,1800,3800000.0,2111.1111111111113,3,1
"DDA FLATS GTB ENCLAVE,GTB Enclave, Dilshad Garden,New Delhi",Delhi NCR,Dilshad Garden,Apartment,2.0,630,5200000.0,8253.968253968254,2,0
"Block 22, Tilak Nagar,New Delhi",Delhi NCR,Tilak Nagar,Independent House,6.0,2700,22000000.0,8148.148148148148,4,1
"KISHANGARH ,Sector D, Vasant Kunj,New Delhi",Delhi NCR,Vasant Kunj,Apartment,1.0,500,1550000.0,3100.0,2,0
"Budh Vihar Phase I, Budh Vihar,New Delhi",Delhi NCR,Budh Vihar,Independent House,4.0,900,9000000.0,10000.0,3,0
"Lok Nayak apartment bakarwala,Veena Enclave, Mundka,New Delhi",Delhi NCR,Mundka,Apartment,2.0,600,3500000.0,5833.333333333333,2,0
"Balaji Babosa Association ,Sector 24 Rohini, New Delhi",Delhi NCR,Sector 24 Rohini,Apartment,3.0,1291,12000000.0,9295.120061967467,3,0
"DDA J Block,Mayur Vihar Phase 1 Extension, Mayur Vihar Phase 1,New Delhi",Delhi NCR,Mayur Vihar Phase 1,Apartment,2.0,753,12000000.0,15936.25498007968,2,0
DDA E2 Vasant Kunj,Delhi NCR,Vasant Kunj,Apartment,2.0,1100,12000000.0,10909.09090909091,3,0
"Phase 1, Sunlight Colony,New Delhi",Delhi NCR,Sunlight Colony,Apartment,1.0,603,6600000.0,10945.273631840795,2,0
"Pocket A siddhartha extension,Pocket A, Sidhartha Nagar,New Delhi",Delhi NCR,Sidhartha Nagar,Apartment,1.0,603,6600000.0,10945.273631840795,2,0
Janta Flats,Delhi NCR,Sector 15 Rohini,Apartment,2.0,480,3500000.0,7291.666666666667,2,1
"Hauz Qazi, Old Delhi,New Delhi",Delhi NCR,Old Delhi,Independent House,7.0,900,6000000.0,6666.666666666667,3,0
"Shyam Vihar I, Najafgarh,New Delhi",Delhi NCR,Najafgarh,Independent House,2.0,450,3500000.0,7777.777777777777,2,1
"Rani Enclave, Mubarakpur Dabas,New Delhi",Delhi NCR,Mubarakpur Dabas,Independent House,2.0,450,1500000.0,3333.3333333333335,2,0
"West Sant Nagar, Burari,New Delhi",Delhi NCR,Burari,Independent House,4.0,450,6500000.0,14444.444444444445,2,0
"Dabri Extension East, Dabri,New Delhi",Delhi NCR,Dabri,Apartment,3.0,963,4200000.0,4361.370716510904,3,1
"Block D, Preet Vihar,New Delhi",Delhi NCR,Preet Vihar,Apartment,2.0,450,2500000.0,5555.555555555556,2,0
"Block D, Preet Vihar,New Delhi",Delhi NCR,Preet Vihar,Apartment,1.0,450,1500000.0,3333.3333333333335,2,1
"Aya Nagar Phase 2, Aya Nagar,New Delhi",Delhi NCR,Aya Nagar,Apartment,1.0,1100,3200000.0,2909.090909090909,3,0
"Mahavir Enclave Part 2, Mahavir Enclave,New Delhi",Delhi NCR,Mahavir Enclave,Apartment,2.0,750,4500000.0,6000.0,2,1
"Budh Vihar Phase II, Budh Vihar,New Delhi",Delhi NCR,Budh Vihar,Independent House,1.0,460,1100000.0,2391.304347826087,2,1
"Nabi Karim, Paharganj,New Delhi",Delhi NCR,Paharganj,Independent House,1.0,300,2500000.0,8333.333333333334,1,0
"Janakpuri, New Delhi",Delhi NCR,Janakpuri,Independent House,6.0,1359,76000000.0,55923.47314201619,3,1
"Budh Vihar Phase II, Budh Vihar,New Delhi",Delhi NCR,Budh Vihar,Independent House,4.0,450,6700000.0,14888.888888888889,2,0
"Dabri Extension East, Dabri,New Delhi",Delhi NCR,Dabri,Independent House,2.0,450,6000000.0,13333.333333333334,2,0
"Punjabi mohalla,Zamrudpur, Greater Kailash,New Delhi",Delhi NCR,Greater Kailash,Apartment,2.0,1033,9600000.0,9293.320425943853,3,0
RWA Sethi Enclave Mohan Garden,Delhi NCR,Uttam Nagar,Apartment,3.0,900,6000000.0,6666.666666666667,3,0
"Jamia Nagar, New Delhi",Delhi NCR,Jamia Nagar,Apartment,1.0,360,2000000.0,5555.555555555556,1,1
"Uttam nagar west, Uttam Nagar,New Delhi",Delhi NCR,Uttam Nagar,Independent House,2.0,900,4500000.0,5000.0,3,1
no - na,Delhi NCR,Shakti Nagar,Apartment,5.0,1500,37500000.0,25000.0,3,0
"A 2B Block, Paschim Vihar,New Delhi",Delhi NCR,Paschim Vihar,Apartment,2.0,700,6000000.0,8571.42857142857,2,0
"RWA DDA Flats,Ber Sarai, New Delhi",Delhi NCR,Ber Sarai,Apartment,3.0,1200,20000000.0,16666.666666666668,3,1
DDA LIG Apartment Pitampura,Delhi NCR,Pitampura,Apartment,3.0,1400,9000000.0,6428.571428571428,3,1
"Chander Vihar, Nilothi,New Delhi",Delhi NCR,Nilothi,Independent House,8.0,2160,8500000.0,3935.185185185185,4,1
"Maujpur, Shahdara,New Delhi",Delhi NCR,Shahdara,Independent House,3.0,800,16000000.0,20000.0,1,0
"West Sagarpur, New Delhi",Delhi NCR,West Sagarpur,Independent House,3.0,680,5100000.0,7500.0,2,0
Gulati Dream Home In Rohini Sec 22,Delhi NCR,Sector 22 Rohini,Independent House,4.0,950,3500000.0,3684.2105263157896,3,1
"Number C 6,New Simapuri, Dilshad Garden,New Delhi",Delhi NCR,Dilshad Garden,Apartment,5.0,1500,13000000.0,8666.666666666666,3,0
"Roop Nagar, Molarband,New Delhi",Delhi NCR,Molarband,Independent House,2.0,337,3000000.0,8902.077151335312,1,1
"Ram Nagar, Shahdara,New Delhi",Delhi NCR,Shahdara,Independent House,4.0,900,23000000.0,25555.555555555555,3,1
"Sector E Pocket 2,Sector D, Vasant Kunj,New Delhi",Delhi NCR,Vasant Kunj,Apartment,1.0,550,6000000.0,10909.09090909091,2,1
Dwarka Apartments,Delhi NCR,Sector 7 Dwarka,Apartment,1.0,400,1800000.0,4500.0,2,0
"D3/26,Raghu Nagar, Dabri,New Delhi",Delhi NCR,Dabri,Apartment,2.0,675,4100000.0,6074.074074074074,2,0
"DDA Bindapur,Bindapur, New Delhi",Delhi NCR,Bindapur,Independent House,2.0,2600,16000000.0,6153.846153846154,4,1
"Naraina Industrial Area Phase 1, Naraina,New Delhi",Delhi NCR,Naraina,Apartment,3.0,1000,12500000.0,12500.0,3,1
"Vishnu Garden, New Delhi",Delhi NCR,Vishnu Garden,Independent House,3.0,891,12000000.0,13468.013468013469,3,1
"Jai lal block,Raghu Nagar, Dabri,New Delhi",Delhi NCR,Dabri,Apartment,3.0,950,4800000.0,5052.631578947368,3,0
"Ganesh Nagar II, Ganesh Nagar,New Delhi",Delhi NCR,Ganesh Nagar,Independent House,3.0,2700,70000000.0,25925.925925925927,4,1
"H Block Jaitpur Extension,Jaitpur, New Delhi",Delhi NCR,Jaitpur,Apartment,3.0,750,2700000.0,3600.0,2,0
"Unity the Amaryllis,Beadonpura, Karol Bagh,New Delhi",Delhi NCR,Karol Bagh,Apartment,3.0,1500,15000000.0,10000.0,3,0
"DDA Pocket L,Block D, Dilshad Garden,New Delhi",Delhi NCR,Dilshad Garden,Apartment,2.0,482,4880000.0,10124.48132780083,2,0
"New Seelampur, Shahdara,New Delhi",Delhi NCR,Shahdara,Independent House,3.0,2300,20000000.0,8695.652173913044,4,1
Royal Residency,Delhi NCR,Mandi,Apartment,2.0,882,3300000.0,3741.496598639456,3,1
"Lakhpat Colony, Mithapur,New Delhi",Delhi NCR,Mithapur,Independent House,4.0,600,6500000.0,10833.333333333334,2,0
"Swatantra Nagar, Bankner,New Delhi",Delhi NCR,Bankner,Independent House,5.0,1550,4200000.0,2709.6774193548385,3,1
CA Apartment,Delhi NCR,Paschim Vihar,Apartment,2.0,1200,17000000.0,14166.666666666666,3,0
"Naraina Village, Naraina,New Delhi",Delhi NCR,Naraina,Independent House,10.0,1125,36000000.0,32000.0,3,0
Gyandeep Apartments,Delhi NCR,Mayur Vihar Phase 1,Apartment,2.0,1450,35000000.0,24137.931034482757,3,1
"Block D, Dilshad Garden,New Delhi",Delhi NCR,Dilshad Garden,Apartment,3.0,1500,19000000.0,12666.666666666666,3,0
DDA LIG FLAT,Delhi NCR,Rampur,Apartment,2.0,484,4200000.0,8677.685950413223,2,0
DDA GH 4 Rohini,Delhi NCR,Rohini Sector 28,Apartment,1.0,1200,2700000.0,2250.0,3,0
"Building ,Raju Park, Khanpur,New Delhi",Delhi NCR,Khanpur,Apartment,2.0,765,3800000.0,4967.320261437909,2,0
Jay Ambey Apartments,Delhi NCR,Kondli,Apartment,1.0,450,4500000.0,10000.0,2,1
"Part 1, Mayur Vihar,New Delhi",Delhi NCR,Mayur Vihar,Apartment,1.0,500,7300000.0,14600.0,2,0
"Mandawali, New Delhi",Delhi NCR,Mandawali,Independent House,2.0,500,5000000.0,10000.0,2,0
"Ramesh Park, Laxmi Nagar,New Delhi",Delhi NCR,Laxmi Nagar,Independent House,2.0,900,22000000.0,24444.444444444445,3,1
"naraina vihar,Naraina Vihar, Naraina,New Delhi",Delhi NCR,Naraina,Apartment,2.0,668,13000000.0,19461.077844311378,2,1
"Mehrauli, New Delhi",Delhi NCR,Mehrauli,Apartment,1.0,495,1500000.0,3030.3030303030305,2,0
"Mundka Village, Mundka,New Delhi",Delhi NCR,Mundka,Independent House,2.0,225,450000.0,2000.0,1,1
"JJ Colony No 1, Nangloi,New Delhi",Delhi NCR,Nangloi,Independent House,4.0,315,1400000.0,4444.444444444444,1,0
"Sunrise apartment dwarka sector 1A ,Block C, Manglapuri,New Delhi",Delhi NCR,Manglapuri,Apartment,1.0,579,3000000.0,5181.347150259067,2,0
"Buildcon Apartment ,Ber Sarai, New Delhi",Delhi NCR,Ber Sarai,Apartment,3.0,1350,12500000.0,9259.25925925926,3,0
Amrapali Apartment,Delhi NCR,Seemapuri,Apartment,1.0,500,3500000.0,7000.0,2,0
"Prem Nagar, Najafgarh,New Delhi",Delhi NCR,Najafgarh,Independent House,3.0,900,9000000.0,10000.0,3,0
"Raj Nagar, Palam,New Delhi",Delhi NCR,Palam,Independent House,6.0,1296,18000000.0,13888.888888888889,3,0
"Khera Khurd, New Delhi",Delhi NCR,Khera Khurd,Apartment,1.0,419,2000000.0,4773.26968973747,2,1
"Sector 25 Rohini, New Delhi",Delhi NCR,Sector 25 Rohini,Independent House,5.0,1500,15000000.0,10000.0,3,1
DDA LIG FLATS,Delhi NCR,Sector 34 Rohini,Apartment,1.0,315,2200000.0,6984.126984126984,1,0
"Balbir Nagar Extension, Shahdara,New Delhi",Delhi NCR,Shahdara,Independent House,10.0,900,27500000.0,30555.555555555555,3,0
"Prem Nagar II, Kirari Suleman Nagar,New Delhi",Delhi NCR,Kirari Suleman Nagar,Independent House,2.0,450,5000000.0,11111.111111111111,2,1
"Chander Shekhar Azad Colony ,Chandra Shekhar Azad Colony, Sarai Rohilla,New Delhi",Delhi NCR,Sarai Rohilla,Apartment,1.0,450,2200000.0,4888.888888888889,2,0
"Prem Nagar II, Kirari Suleman Nagar,New Delhi",Delhi NCR,Kirari Suleman Nagar,Independent House,4.0,900,5000000.0,5555.555555555556,3,0
"Sultanpuri, New Delhi",Delhi NCR,Sultanpuri,Independent House,1.0,250,5000000.0,20000.0,1,0
"Prem Nagar II, Kirari Suleman Nagar,New Delhi",Delhi NCR,Kirari Suleman Nagar,Independent House,1.0,200,1500000.0,7500.0,1,1
"Fateh Nagar, New Delhi",Delhi NCR,Fateh Nagar,Independent House,8.0,3100,18000000.0,5806.451612903225,5,1
Gulmohar Enclave,Delhi NCR,Gulmohar Park,Apartment,4.0,1800,32000000.0,17777.777777777777,3,1
"Sector 6C, Sector 6 Rohini,New Delhi",Delhi NCR,Sector 6 Rohini,Independent House,2.0,640,9200000.0,14375.0,2,1
